,ID_ENTIDAD,ANIO,Agua,Aportaciones Federales,Aportaciones federales,Aprovechamientos,Contribuciones de Mejoras,Cuotas y Aportaciones de Seguridad Social,Derecho adicional sobre extracción del petróleo,Derechos,Escuelas,FA Múltiples,FA para Educación Tecnológica y Adultos,FA para Infraestructura Social Estatal,FA para Nómina Educativa y Gasto Operativo,FA para el Fortalecimiento de los Municipios,FA para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales de la Ciudad de México,FA para la Infraestructura Social Municipal,FA para la Seguridad Pública,FA para los Servicios de Salud,Financiamiento,Fondo de Extracción de Hidrocarburos,Hospitales,Impuestos,Inversión pública,Participaciones federales,Productos,Recursos federales reasignados,Servicios de limpieza y manejo de desechos,Servicios personales,Total de egresos,Total de ingresos,Ingresos_menos_finanzas
249,8,2016,1316456,28442495351,0,1921734660,0,0,0,2712071564.0,82591033.0,595668000,214651000,144110000,11114868000,1887300000,1185072000,1044740000,221079692,2350491000,0,0,0.0,3989045366,959530196,20548598752,148481034,9684515659,40723834,9527756246,60965135434,60965135434,60965135434
250,8,2017,2060488,25732659285,0,1963733538,0,0,0,1270223464.0,2034466.0,625267867,220248070,158078298,11451010077,2065066070,1246059086,1146041879,217215344,2540253012,0,0,0.0,4371470709,733032509,22805454834,262786067,6063419582,38501092,9501369037,59961291494,59961291494,59961291494
251,8,2018,2011175,32555305717,0,1902236714,0,0,0,2664068545.0,152174272.0,608700000,243552434,168660000,11925893793,2245282483,1255781825,1222774391,219862274,2544208000,2770000000,0,0.0,5097062568,1197579976,24594056233,252717343,12120590517,36123629,10192231229,72160675195,72160675195,69390675195
252,8,2019,2050372,32160809000,0,3119273302,0,0,0,2812314768.0,17268254.0,761282147,250636820,190044044,12519297639,2540919253,1372343360,1377788328,265403102,2733251000,15376907531,0,0.0,5597213708,870606130,26757755585,262197074,10149843307,47554190,10238241759,87960803073,87960803073,72583895542
253,9,1989,0,0,223000,80529000,19157000,0,0,292711000.0,0.0,0,0,0,0,223000,0,0,0,0,13721000,0,0.0,725574000,1068831000,2808792000,1167947000,0,0,1484353000,5108654000,5108654000,5094933000
254,9,1990,0,0,4770000,244555000,8909000,0,0,569165000.0,0.0,0,0,0,0,4770000,0,0,0,0,101419000,0,0.0,1424891000,1451846000,3912458000,1441108000,0,0,2120965000,7707275000,7707275000,7605856000
255,9,1991,0,0,528000,207578000,13189000,0,0,778083000.0,0.0,0,0,0,0,528000,0,0,0,0,53578000,0,0.0,2314461000,1989760000,4819879000,1375369000,0,0,2900335000,9562665000,9562665000,9509087000
256,9,1992,0,0,2097000,323532000,266477000,0,0,1105208000.0,0.0,0,0,0,0,2097000,0,0,0,0,147214000,0,0.0,3047763000,2508149000,5500331000,1858456000,0,0,3681666000,12251078000,12251078000,12103864000
257,9,1993,0,0,1740900,406645800,131132400,0,0,1281195100.0,0.0,0,0,0,0,1740900,0,0,0,0,396306400,0,0.0,3522883700,2355390500,6263654700,1910937300,0,0,4369563200,13914496300,13914496300,13518189900
258,9,1994,0,0,7198200,827880300,261713500,0,0,1644148000.0,0.0,0,0,0,0,7198200,0,0,0,0,576080100,0,0.0,4002053400,2271542100,6267736700,1906487300,0,0,5261864900,15493297500,15493297500,14917217400
259,9,1995,0,0,76340600,969945700,164463300,0,0,1688757800.0,0.0,0,0,0,0,76340600,0,0,0,0,1015748300,0,0.0,4187155400,2132881700,7591077100,2297658900,0,0,6236930600,17991147100,17991147100,16975398800
260,9,1996,2947500,0,81012100,1044025100,134603000,0,0,2180674700.0,0.0,0,0,0,0,81012100,0,0,0,0,4558885500,0,0.0,5483554900,3974206700,9995278700,2745118600,0,0,8543002200,26223152600,26223152600,21664267100
261,9,1997,4684200,0,796285300,1750411800,191190500,0,0,2940681000.0,0.0,0,0,0,0,796285300,0,0,0,0,3555320500,0,0.0,8376142400,4129246300,14400764000,3409083400,0,0,11436111000,35419878900,35419878900,31864558400
262,9,1998,0,0,2132910100,1138520700,173842100,0,0,6701982500.0,0.0,0,0,0,0,0,0,0,0,0,6190350300,0,536700.0,8077199400,1853291600,15798162400,1585657200,2132910100,0,7509383500,41798624700,41798624700,35608274400
263,9,1999,1192539200,0,2148308000,1341872600,46937900,0,0,8540784400.0,0.0,581761700,0,0,0,0,0,0,0,1160454200,977131600,0,0.0,9349373700,1627683700,19095070800,1732723900,406092100,103494000,9451610000,46897493100,46897493100,45920361500
264,9,2000,1287998400,0,3130292500,1187358600,12752500,0,0,9590252400.0,0.0,651213900,0,0,0,0,0,0,371565400,1338244500,4777938000,0,0.0,11494155700,1706571700,23476806000,1239575300,769268700,130984900,10903205400,56676152500,56676152500,51898214500
265,9,2001,1362817131,0,5963848400,1121165300,14771800,0,0,9441589500.0,0.0,724799500,0,0,0,1618919300,0,0,579046400,1499969900,4014883700,0,0.0,13342281600,1234839246,25804602100,1280370900,1541113300,138166308,11687696773,62171150300,62171150300,58156266600
266,9,2002,1408394000,0,6034673900,1684480800,13440800,0,0,10569136100.0,0.0,760012900,0,0,0,1849888400,0,0,205102800,1648343200,7188010100,0,0.0,14017757300,1957060723,27537101600,893514500,1571326600,162040228,14001993171,68486238800,68486238800,61298228700
267,9,2003,26980243,0,8160341800,4041391800,16351400,0,0,9460401300.0,0.0,753889800,0,0,0,1896490800,0,0,266274600,1867595900,5382052100,0,0.0,14766681300,1203905543,27349940000,674898800,3376090700,133805761,12440434931,69945789400,69945789400,64563737300
268,9,2004,37701785,0,9418833000,4840826400,6809400,0,0,11518551800.0,0.0,737739400,0,0,0,1996608300,0,0,215984400,1996963000,1782440000,0,0.0,14753505900,1053467466,29235545800,1302102700,4471537900,109081406,14016013961,73148593600,73148593600,71366153600
269,9,2005,156310412,0,9828900400,4982274100,1617900,0,0,11852684400.0,0.0,738746300,0,0,0,2262194100,0,0,315891700,2182619100,0,0,0.0,16974041400,763772115,34829008900,1155106000,4329449200,93096411,15144091690,79623633100,79623633100,79623633100
270,9,2006,88725519,0,12801238900,4262232600,300,0,0,12416293300.0,0.0,418175300,0,0,0,2418947000,0,0,315891700,2308136700,538111800,0,0.0,17832661400,1579816989,43886042300,1772775600,7340088200,107228896,16830749925,94753262200,94753262200,94215150400
271,9,2007,66194333,0,12824589600,2934950700,92900,0,0,14062777300.0,0.0,418959300,0,0,0,2747805800,1502694200,0,315907900,2347057300,0,0,0.0,18945042200,2905813240,43352968200,1845981300,5492165100,137207417,18526425223,101176819500,101176819500,101176819500
272,9,2008,120020277,0,21223856000,5059593700,158500,0,0,14062830700.0,0.0,451868500,0,0,0,3313576200,1602711400,0,376089700,2503462100,1893583500,0,0.0,20211764500,6214738170,51972910600,1984933700,12976148100,141358656,19813489356,116511030187,116511030187,114617446687
273,9,2009,123707183,0,27604201000,4130237300,251500,0,0,13859828100.0,0.0,454195900,0,0,0,3429368700,1614922500,0,442718400,2687760000,1950000000,0,0.0,20147469400,5464364278,46715300700,1481995400,18975235500,213310577,19669276634,119644492400,119644492400,117694492400
274,9,2010,107073793,0,21196116800,5526067900,0,0,0,15358283900.0,0.0,459625000,0,0,0,3561696500,1667617300,0,447236500,2834851900,5393583500,0,0.0,24241892400,1739332693,52600854200,1378084400,12225089600,209084189,22532946496,130541396200,130541396200,125147812700
275,9,2011,140678687,0,22363592000,6636499000,0,0,0,16735932000.0,0.0,474198000,0,0,0,3987714000,1747434000,0,463566000,3093489000,4096218200,0,0.0,27027603000,2857281492,56318618000,1893876000,12597191000,297716951,25795514443,140452469900,140452469900,136356251700
276,9,2012,193155648,0,21367996000,4511729000,814647000,0,0,17436816000.0,0.0,550807000,0,0,0,4230823000,1780248000,0,478766000,3362901000,5368774000,0,0.0,35058491000,2701533256,56162853000,2265100000,10964451000,352114625,27066832534,146005120000,146005120000,140636346000
277,9,2013,223335070,0,24579138000,2261061000,678296400,0,0,18561829600.0,0.0,578448100,0,0,0,4547872400,1854505100,0,494721900,3476671200,4779051100,0,0.0,35967198900,3833407359,64701231100,1781945700,13626919300,450495084,29790961425,157266571400,157266571400,152487520300
278,9,2014,302422808,0,27574133100,2700756200,0,0,0,20593153100.0,0.0,595536400,0,106957360,0,4877507900,1918791500,673829340,504081300,3668273200,4312619100,0,0.0,42804491900,5773492808,72863225300,1979433700,15229156100,533006388,30621539723,178005750800,178005750800,173693131700
279,9,2015,315748527,0,28747956500,5228997700,0,0,0,23282938900.0,0.0,562672700,0,94329000,0,4921951000,1901068100,683849000,511516000,3858257300,4595661900,0,0.0,48049046200,7553456322,73153065800,2743846100,16214313400,763561701,32154376150,195385971600,195385971600,190790309700
280,9,2016,380520666,0,35102465600,6520819800,0,0,0,22489313900.0,0.0,756051700,0,99419800,0,5194150600,1958512000,720790000,470611700,3979188200,3052595500,0,0.0,50906586775,9355181158,81491020200,2812069710,21923741600,873671894,34161573188,210844683185,210844683185,207792087685
281,9,2017,336210134,0,29126764900,6783915500,0,0,0,23556554000.0,0.0,741791000,0,111944033,0,5647652000,2018208000,811575977,468838000,4166993000,4040067000,0,0.0,54034313000,7127224740,87712155600,3759562900,15159762890,360575027,34516973673,218651533100,218651533100,214611466100
282,9,2018,289786932,0,29061304000,5649918700,0,0,0,25617262100.0,0.0,815137100,0,122680000,0,6181527100,1992204600,889400000,441099500,4376958600,3857115900,0,0.0,58185652200,8425038370,92818767000,5962323100,14242297100,363598161,36730060927,232997023500,232997023500,229139907600
283,9,2019,303650053,0,29424988700,8886476800,0,0,0,24851232800.0,0.0,895291600,0,142400000,0,7077197500,2270109500,1032360000,454778100,4577361100,11601405908,0,0.0,58800054100,13050414766,93606915831,3469451500,12975490900,794633767,37977024131,230640525639,230640525639,219039119731
284,9,2020,293329908,0,31906856300,10985519100,0,0,0,21493797200.0,0.0,901848900,0,151843781,0,7201872434,2156998600,1100811085,466028500,4808988100,9197000023,0,0.0,55966146100,13818493344,87384218300,2441221000,15118464900,861196763,32185289476,219374758023,219374758023,210177758000
285,10,1989,0,3104483,0,1954263,0,15400957,0,5725879.0,0.0,0,0,0,0,0,0,0,0,0,15680467,0,0.0,1405442,28892263,160699040,15404713,3104483,0,78539909,219375244,219375244,203694777
286,10,1990,0,2654259,0,2410439,0,28600972,0,10682363.0,0.0,0,0,0,0,0,0,0,0,0,21609326,0,0.0,2674418,57661410,245873321,13618470,2654259,0,116632810,328123568,328123568,306514242
287,10,1991,0,2615973,0,3465124,0,21719057,0,11951708.0,0.0,0,0,0,0,0,0,0,0,0,71180964,0,0.0,3161086,92525489,323854967,5298719,2615973,0,167868921,443247598,443247598,372066634
288,10,1992,0,1798807,0,6060218,0,23106116,0,30079918.0,0.0,0,0,0,0,0,0,0,0,0,107678741,0,0.0,7390381,70961832,403772108,3371900,1798807,0,246951473,583258189,583258189,475579448
289,10,1993,0,0,0,10111421,0,137979532,0,30635886.0,4819152.0,0,0,0,0,0,0,0,0,0,63315698,0,0.0,7422849,128538937,464481935,1825878,0,0,253344814,715773199,715773199,652457501
290,10,1994,0,0,0,16257444,0,156586299,0,38274596.0,9690605.0,0,0,0,0,0,0,0,0,0,55796299,0,0.0,9544136,67868268,551087411,1796777,0,0,284067582,829342962,829342962,773546663
291,10,1995,0,0,0,18683090,0,69973465,0,44934367.0,7429150.0,0,0,0,0,0,0,0,0,0,70083069,0,0.0,26211596,19158827,697551239,14365682,0,0,175453612,941802508,941802508,871719439
292,10,1996,0,1149722299,0,15544265,0,0,0,52518454.0,7305693.0,0,0,0,0,0,0,0,0,0,72215774,0,0.0,38388864,38762885,998707359,27113782,1149722299,0,162103393,2356053523,2356053523,2283837749
293,10,1997,0,1414625302,0,24968846,0,0,0,65473776.0,3558865.0,0,0,0,0,0,0,0,0,0,135801319,0,0.0,46381727,78836078,1296022096,28395196,1414625302,0,240111511,3072475060,3072475060,2936673741
294,10,1998,0,2564597811,0,37227604,0,0,0,82954900.0,10784187.0,82858346,0,20568602,1883780708,105735500,0,194309832,0,277344823,0,0,0.0,59216343,185613376,1582971170,32772407,0,0,283746263,4511865628,4511865628,4511865628
295,10,1999,0,3313251097,0,53410272,0,0,0,95048314.0,42276447.0,106870065,1251270,27543516,2203350151,226837170,0,229983070,123217184,394198671,0,0,0.0,72863545,298245337,1976551094,71776349,0,0,1055877240,5856452348,5856452348,5856452348
296,10,2000,1536577,4061173020,0,54477690,0,0,0,218996209.0,12983247.0,120770447,24891610,31608128,2624098370,260310205,0,229185007,134430505,447067663,150000000,0,0.0,130289201,546548305,2609256959,90621387,188811085,0,1249741486,7327162823,7327162823,7177162823
297,10,2001,1040190,5173572568,0,55455255,0,0,0,200212458.0,7273118.0,157461637,45258241,37685395,2937193299,291890364,0,273250208,83231380,541249184,280563259,0,0.0,138853210,530937901,2839713484,10674107,806352860,0,1516700773,8699044341,8699044341,8418481082
298,10,2002,1156216,5840451713,0,74156840,0,0,0,228686823.0,12556547.0,163645572,51186231,43357814,3166681715,333760578,0,314379925,72502978,601349944,143852225,0,0.0,154043682,386374358,2717136087,6351043,1093586956,0,1727049060,9170605287,9170605287,9026753062
299,10,2003,1280583,6270821445,0,123166992,0,0,0,299003188.0,8481527.0,170709323,53970151,44064011,3435322638,342168676,0,319500437,61288430,675407254,744322781,0,0.0,177094109,835905114,3129094110,25561338,1168390525,0,1876510169,10769063963,10769063963,10024741182
300,10,2004,1200050,6311286266,0,53120294,0,0,0,264786883.0,32006034.0,161157722,54213691,46564106,3585717277,342195849,0,337628186,85803799,754006995,827289486,0,0.0,175994314,645995116,3271002510,33056138,943998641,243882,2033018708,10936535891,10936535891,10109246405
301,10,2005,2519423,7409366417,0,45656462,0,0,0,259276996.0,35663.0,171122362,59322476,52757993,3927463882,382021874,0,382538977,120794306,840791014,149856867,0,0.0,183679502,715961569,3572165668,55815507,1472553533,255978,2041528860,11705771134,11705771134,11555914267
302,10,2006,3227601,7949989721,0,90296113,0,0,0,378387770.0,30443.0,252636860,62253301,56479778,4378307963,402530767,0,409524994,120794306,929785142,0,0,0.0,345524934,994063468,4311327647,73371200,1337676610,268137,2312720426,13186062132,13186062132,13186062132
303,10,2007,3104157,9337973151,0,58332681,0,0,0,352524185.0,0.0,199253480,64805453,63081704,4677314155,478185066,330168740,457394402,120794306,974934715,19999991,0,0.0,376128588,1356724596,4312243774,84548331,1972041130,330029,2467698329,15045134979,15045134979,15025134988
304,10,2008,2979984,10544174812,0,57080626,0,0,0,343709153.0,0.0,217072148,69671109,75599766,5063774657,570736659,375942346,548160679,141700872,1020543289,588250000,0,10000000.0,398271981,2357769867,5462475883,157279157,2460973287,447115,2352914841,17558079307,17558079307,16969829307
305,10,2009,3141578,13800695280,0,124529121,14517733,0,0,515319508.0,554280274.0,388201440,74432404,78483839,5295162404,591408323,387765769,569072586,163352766,1082632991,0,0,324717216.0,461316396,3676971335,4836162918,109102201,5170182758,784168,2519331257,21901043008,21901043008,21901043008
306,10,2010,2951647,13427270013,0,59169193,0,0,0,346389309.0,37620512.0,336149397,75631946,81129971,5569650548,610655886,403924351,588259229,163352766,1179000000,0,0,391665460.0,428244430,2671509569,5632200882,238225687,4419515919,1085358,2813295985,20196348387,20196348387,20196348387
307,10,2011,4709134,14357838820,0,62126569,0,0,0,508622843.0,77007032.0,341322639,80763109,91320094,5808549169,689332836,442928446,662146022,168664742,1340200000,600000000,0,0.0,660978989,2629509015,6069124432,75115449,4732611763,2045607,8736658631,22398797868,22398797868,21798797868
308,10,2012,3438330,14779395737,0,110042669,0,0,0,571127842.0,0.0,355972473,84707715,87532205,6073403027,731366804,462723453,634680706,173795616,1502400000,0,0,0.0,842688305,1264106527,6429569119,113086514,4672813738,1148894,9094235404,22899907087,22899907087,22899907087
309,10,2013,3865564,16157063339,0,321894970,0,0,0,557198420.0,1963122.0,388752580,85527610,93767760,6319728030,781819370,484313690,679893650,179624210,1546275000,1184163000,0,0.0,910178000,2144350275,7023092500,53711260,5597361439,1259052,10186174719,26207301489,26207301489,25023138489
310,10,2014,4725868,19061042507,0,269485125,0,0,0,586777602.0,24850220.0,337034003,89922512,101776107,6599248925,849132316,528489028,737860178,186827308,1676599947,967641700,0,0.0,1050935910,2382116938,7720960223,56468494,7954152183,1323906,10788282192,29713311561,29713311561,28745669861
311,10,2015,5640292,21636674474,0,237546904,0,0,0,646686235.0,74928565.0,382260000,93264000,102920000,7054193000,856428000,531576000,746129981,195900000,1845965000,1802294324,0,0.0,1230443157,2883605320,8371440879,44204916,9828038493,1385000,11309388064,33969290889,33969290889,32166996565
312,10,2016,6747804,20810639311,0,351580919,0,0,0,738429592.0,57918462.0,377868000,98353000,106550000,7192804000,897708000,557208000,772500000,188990000,1963645000,85985670,0,0.0,1401486789,2402190185,9101246597,34858854,8655013311,1257576,11254234902,32524227732,32524227732,32438242062
313,10,2017,9267958,19283716005,0,181208679,0,0,0,1330215081.0,0.0,422737341,100808132,116411161,7322795707,982395923,601310229,843961934,184284945,2114506536,5599184527,0,0.0,1939964120,1577572025,10430938731,84583305,6594504097,1593431,11255313379,38849810448,38849810448,33250625921
314,10,2018,12216396,20719829542,0,163471538,0,0,0,781361301.0,0.0,486684000,104300000,122860000,7585629000,1068180000,644292000,890680000,175070000,2196284000,2192678018,0,0.0,1638704211,2590834468,11470370628,118226845,7445850542,2227551,12051689774,37084642083,37084642083,34891964065
315,10,2019,13455064,19082219051,0,269011324,0,0,0,900754319.0,0.0,495720000,107465000,137440000,7776577000,1208892000,728400177,996430000,188080000,2273226000,3318174349,0,0.0,1907794847,1627614426,11161425435,122437033,5169988874,2780846,12487618355,36761816358,36761816358,33443642009
316,11,1989,0,784454,0,5580724,0,45813254,0,21781812.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,6639291,142992946,369302259,25459481,784454,0,158832002,475361275,475361275,475361275
317,11,1990,0,1413433,0,56833248,0,41222609,0,38896411.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,8107415,261266760,533129949,38634894,1413433,0,223534140,718237959,718237959,718237959
318,11,1991,0,53713438,0,46958947,0,20615373,0,60469738.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,9723645,251869525,779187130,68410676,53713438,0,354615964,1039078947,1039078947,1039078947
319,11,1992,0,87541830,0,83275258,0,26603162,0,93669519.0,0.0,0,0,0,0,0,0,0,0,0,16468520,0,0.0,18528116,389472556,973039171,50567429,87541830,0,495471344,1349693005,1349693005,1333224485
320,11,1993,0,96993582,0,72029276,0,19568077,0,95312571.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,12163629,394883000,1150780680,74115285,96993582,0,616251200,1520963100,1520963100,1520963100
321,11,1994,0,1116835518,0,125143119,0,46436224,0,114451934.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,12947760,508614059,1398061737,74059416,1116835518,0,762016791,2887935708,2887935708,2887935708
322,11,1995,0,1474304369,0,111720788,0,0,0,111154307.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16712110,478655315,1754398386,208185482,1474304369,0,2209902695,3676475442,3676475442,3676475442
323,11,1996,0,1953393512,0,34812048,0,0,0,141825138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,23924973,216466439,2482646866,211569844,1953393512,0,2814501948,4848172381,4848172381,4848172381
324,11,1997,7688877,2948294013,0,323161489,5715155,0,0,189307412.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,32633742,416184789,3187682007,215031292,2948294013,0,3665533766,6901825110,6901825110,6901825110
325,11,1998,0,4714585508,0,44533474,4165094,0,0,306949632.0,0.0,88224661,0,66970415,3146842194,325428000,0,426417783,0,486844765,0,0,0.0,66941097,569670941,4197562771,387450297,173857690,0,4531341783,9722187873,9722187873,9722187873
326,11,1999,0,6232463158,0,57071002,7086715,0,0,288628935.0,0.0,119327149,12001800,89680420,3846270798,698148986,0,610694949,191296173,658677408,1133698,0,0.0,58455122,355448734,5188319223,534571673,6365475,0,5671013109,12367729526,12367729526,12366595828
327,11,2000,0,7887406176,0,55354423,87569,0,0,352539814.0,0.0,156268673,115438989,104206709,4621480390,801170750,0,746215832,192466228,866146757,0,0,0.0,91023556,442133968,6719490590,378243711,284011848,0,6863661136,15484145839,15484145839,15484145839
328,11,2001,0,9168805024,0,122083622,17331,0,0,585603849.0,0.0,154919077,117520967,122701912,5205249141,940067074,0,889690099,210732498,957109024,0,0,0.0,113107364,759055818,7750283159,392929171,570815232,0,2485340660,19624196255,19624196255,19624196255
329,11,2002,0,9774081549,0,117912284,36435,0,0,540900062.0,0.0,212443328,117768092,133366295,5562158746,1074327434,0,967015677,112513288,1018997157,569528877,0,0.0,102819969,536049860,7470063087,197794288,575491532,0,3045384384,18849900915,18849900915,18280372038
330,11,2003,0,11224756739,0,86867153,0,0,0,602881338.0,14276582.0,199560229,125308655,136366538,6048621064,1101391896,0,988769915,90646750,1173807023,199201515,0,0.0,87265518,719576536,8659977872,288106392,1360284669,0,3832468125,21204707566,21204707566,21005506051
331,11,2004,0,12435784019,0,223266542,1362,0,0,762766731.0,0.0,232038430,129134009,143720483,6419494134,1138525138,0,1042092081,126905447,1306941336,188361297,0,0.0,114678853,953715292,9352830279,175479850,1896932961,0,3719218150,23395128852,23395128852,23206767555
332,11,2005,8396852,14726924914,0,255307935,0,0,0,841972765.0,164145300.0,293641204,143464799,162837964,7123982442,1284582641,0,1180709596,180907300,1382281033,413360428,0,0.0,891508518,2737987825,10319513278,335133951,2974517935,5482754,11255997718,28192351756,28192351756,27778991328
333,11,2006,9464729,15167511482,0,214181074,0,0,0,922714099.0,160564090.0,375661139,164401823,176021739,7840717092,1368228332,0,1263207660,180907302,1439564880,269278439,0,0.0,1177723523,1998819411,12129136845,282860736,2358801515,6773507,12476153755,30850496023,30850496023,30581217584
334,11,2007,8451844,14943626870,0,312929378,0,0,0,1070763180.0,329853238.0,412563096,167383100,198557590,8273576820,1551589475,683283524,1412865378,180907302,1549419191,1398976252,0,0.0,1324036870,1547966188,12332908971,189242004,513481394,8479551,13083912611,32565800749,32565800749,31166824497
335,11,2008,10839750,21022804236,0,276057543,0,0,0,1110798047.0,2000000.0,544287171,184727172,238210375,9031547615,1854464189,866976720,1696525976,217629866,1702639408,0,0,0.0,1501875663,2065151467,16277751600,305604553,4685795744,11550772,14553170345,47314451791,47314451791,47314451791
336,11,2009,10149437,26436271446,0,264563792,0,0,0,1083032772.0,1000000.0,621406733,193661390,245281455,10054637889,1923230642,903697745,1765098524,256233263,1752475091,3044477330,0,0.0,1538983167,2550911168,13997974881,148887386,8720548714,14999007,15641410063,48005695903,48005695903,44961218573
337,11,2010,11000317,25182309199,0,244378261,0,0,0,1081651854.0,593895947.0,575900000,201707045,254631969,10736400000,1987770894,917500000,1829887033,250900000,1855100000,1563280290,0,0.0,1679545577,1940169836,16847337636,576290473,6572512258,22037972,17033244750,48464596474,48464596474,46901316184
338,11,2011,11793169,29187551072,0,270491385,0,0,0,1101564490.0,877491853.0,635700000,217800000,283104574,11656000000,2316445501,1065100000,2055195426,260300000,2024200000,823881631,0,0.0,1842373936,1879191164,19055902585,145408635,8673705571,27225249,18278941594,54474415702,54474415702,53650534071
339,11,2012,11104266,31137335570,0,418636577,0,0,0,1219928173.0,223000036.0,630300000,252000000,231649611,12661900000,2469877655,1148200000,1636113958,268400000,2241166474,310689998,0,0.0,2077807354,974149562,19693382792,137439150,9597727872,32676150,19274617784,56297359137,56297359137,55986669139
340,11,2013,13526469,35807596808,0,3753198392,0,0,0,1240667005.0,843854856.0,741537000,282248000,244500000,13573083000,2650632000,1245144000,1772830000,275610000,2332133000,1329950160,0,0.0,2265801922,1949563412,21620247209,229419088,12689879808,31693849,20654591989,66246880584,66246880584,64916930424
341,11,2014,15176222,40774321198,0,5937712156,0,0,0,1575774945.0,839765157.0,751415550,303868735,261060058,14533654870,2809250583,1353638114,1892642848,287249277,2517726543,0,0,0.0,2453652582,3656345281,24076858648,324694557,16063814620,31157638,21876950429,75143014086,75143014086,75143014086
342,11,2015,17127853,38736655860,0,11313918394,0,0,0,1571559293.0,1361341609.0,845526000,317745000,263420000,14806471000,2828028000,1351068000,1909740000,290260000,2736966000,0,0,0.0,2706376521,5630459467,26643970401,394374740,13387431860,34883554,23973121515,81366855209,81366855209,81366855209
343,11,2016,19609010,40679139437,0,8033199828,0,0,0,1771853365.0,1031105754.0,817344000,336686000,271220000,14936810000,2958756000,1392408000,1966260000,213130000,2872545000,2152000000,0,0.0,2952209355,3877758942,29960586113,507565817,14913980437,44977645,24540664429,86056553915,86056553915,83904553915
344,11,2017,22416721,38444416485,0,10734755125,0,0,0,1978059587.0,439000729.0,874770664,345613558,291730646,15309145933,3231641890,1492371424,2114999608,212803805,3032493245,0,0,0.0,3333998219,3741493231,33244553494,975116559,11538845712,52538194,25527356849,88710899469,88710899469,88710899469
345,11,2018,20634354,39012434080,0,9918876072,0,0,0,2104655390.0,751488506.0,1050060000,371943000,307270000,15889325000,3507048000,1666764000,2227650000,223440000,3708215000,1880000000,0,0.0,3506506304,5543062178,35950413780,919149947,10060719080,67469777,27040060177,93292035573,93292035573,91412035573
346,11,2019,22282204,40998070850,0,7867059685,0,0,0,2223237412.0,691455429.0,1325424000,382535000,338790000,16312663000,3961440000,1836528000,2456200000,258540000,3298087000,0,0,0.0,4373841342,2430115568,39121592188,1054666031,10827863850,76300980,27702578471,95638467508,95638467508,95638467508
347,12,1989,0,11757296,0,5696568,0,164911246,0,9580614.0,3833613.0,0,0,0,0,0,0,0,0,0,82469858,0,0.0,13061145,18908309,228894234,4991794,11757296,0,95221040,521362755,521362755,438892897
348,12,1990,0,26181447,0,21131671,0,94134412,0,11965129.0,4356093.0,0,0,0,0,0,0,0,0,0,59663909,0,0.0,22836201,15630682,344850197,21211625,26181447,0,142330384,601974591,601974591,542310682
349,12,1991,0,34544569,0,3034337,0,39189527,0,25527613.0,9272799.0,0,0,0,0,0,0,0,0,0,146165523,0,0.0,44511680,99063807,485715176,47455614,34544569,0,216667979,826144039,826144039,679978516
350,12,1992,0,510169929,0,4770742,0,62618597,0,32174739.0,31085017.0,0,0,0,0,0,0,0,0,0,545502799,0,7646273.0,67120196,151587856,605252658,73246137,510169929,0,255124595,1900855797,1900855797,1355352998
351,12,1993,0,112573800,0,8282700,0,72746800,0,30101500.0,0.0,0,0,0,0,0,0,0,0,0,1391621200,0,0.0,71214800,49724300,751806700,51695000,112573800,0,308169300,2490042500,2490042500,1098421300
352,12,1994,0,1660916900,0,8850800,0,80822500,0,29131800.0,0.0,0,0,0,0,0,0,0,0,0,12733300,0,0.0,74257900,181963300,991273000,24011400,1660916900,0,334340900,2881997600,2881997600,2869264300
353,12,1995,0,280090900,0,64179500,0,0,0,31587200.0,0.0,0,0,0,0,0,0,0,0,0,29634400,0,0.0,82979500,398309000,1149716200,52563000,280090900,0,418497500,1690750700,1690750700,1661116300
354,12,1996,0,2629809700,0,31599900,11134000,0,0,38734500.0,0.0,0,0,0,0,0,0,0,0,0,120700500,0,0.0,120088100,399213500,1553959300,57118600,2629809700,0,488831700,4563144600,4563144600,4442444100
355,12,1997,0,3715889200,0,10603000,5264500,0,0,53416600.0,0.0,0,0,0,0,0,0,0,0,0,853200,0,0.0,143396200,648820700,2190638400,57606000,3715889200,0,525978200,6177667100,6177667100,6176813900
356,12,1998,0,6229924200,0,31356582,4586655,0,0,56666629.0,0.0,164591100,0,107406500,4014388700,215390400,0,628684700,0,654338700,126181400,0,0.0,198510433,873783400,2790870474,57759513,445124100,0,856892600,9495855886,9495855886,9369674486
357,12,1999,0,8441677000,0,30725500,0,0,0,90502100.0,0.0,196415600,2647500,0,4802755400,462082800,0,1086289000,140001700,952267100,0,0,0.0,238375400,1239000900,3164539800,80005600,799217900,0,930600000,12048693300,12048693300,12048693300
