,ID_ENTIDAD,ANIO,Agua,Aportaciones Federales,Aprovechamientos,Contribuciones de Mejoras,Cuotas y Aportaciones de Seguridad Social,Derechos,Escuelas,Financiamiento,Hospitales,Impuestos,Inversión pública,Participaciones federales,Productos,Servicios de limpieza y manejo de desechos,Total de egresos,Total de ingresos,Ingresos_menos_finanzas
169,6,2006,0,3514622236,36630893,0,0,140324758.0,0.0,267134629,0.0,138146244,454158469,2433546070,21948124,438886,6552352954,6552352954,6285218325
170,6,2007,0,3688098276,397296117,0,0,158096597.0,0.0,100000000,0.0,166849430,616706010,2581290860,15245511,655020,7106876791,7106876791,7006876791
171,6,2008,0,4691166802,29715825,0,0,167793297.0,551214.0,614737287,20559256.0,169782451,662823863,3073840657,22161502,1360920,8769197821,8769197821,8154460534
172,6,2009,0,4825678572,45090870,0,0,181016510.0,150276609.0,236242214,0.0,178590104,567125774,2710574913,29681714,2095490,8207292897,8207292897,7971050683
173,6,2010,0,5121503994,42513885,0,0,191515586.0,54621424.0,0,2301801.0,414124587,824141244,3040905718,16260283,1459966,8826824053,8826824053,8826824053
174,6,2011,0,6670026211,100602192,0,0,351837104.0,156683156.0,900000000,684864.0,457748811,1007803020,3407375154,63620008,950701,11951209480,11951209480,11051209480
175,6,2012,4681041,7097268606,24856079,0,0,251282988.0,70000.0,532489868,12179746.0,509051020,1265200389,3444095108,11230194,3250405,12176319343,12176319343,11643829475
176,6,2013,177907,7747355751,12521546,0,0,286662140.0,0.0,159963094,0.0,580288489,999248876,3676053971,17367607,1892075,12480212598,12480212598,12320249504
177,6,2014,155070,8391814455,74451036,0,0,320796115.0,0.0,558976557,0.0,632949340,541204379,3915334791,40081096,1772008,13954535087,13954535087,13395558530
178,6,2015,319637,9321356526,141554059,0,0,320216375.0,0.0,2166000000,0.0,536033031,390414309,4152368555,27028995,1339596,16664557541,16664557541,14498557541
179,6,2016,18797453,9906333015,48188452,0,0,349316177.0,0.0,200000000,0.0,647694472,722804473,4905141459,90013499,1325688,16146687074,16146687074,15946687074
180,6,2017,212689,9413134817,246062169,0,0,369851876.0,0.0,526781000,0.0,692692404,496086741,5243768382,36801345,1374787,16529091993,16529091993,16002310993
181,6,2018,135627,9846490699,482136374,0,0,372114122.0,0.0,1728401773,0.0,770769144,740917212,5986441727,33574022,1658573,19219927861,19219927861,17491526088
182,7,1989,0,2170458,1015542,0,21100700,8237800.0,2945021.0,3965200,0.0,2025753,95031000,559025947,41012400,0,638553800,638553800,634588600
183,7,1990,0,3867700,6275700,0,29927300,19801800.0,0.0,114000,0.0,11600300,181917600,798932400,73762300,0,944281500,944281500,944167500
184,7,1991,0,68432200,7972800,0,12078600,32217400.0,0.0,71727800,0.0,18477600,271973300,1008966900,14153600,0,1234026900,1234026900,1162299100
185,7,1992,0,131649390,15429840,0,11692200,50258310.0,82370.0,164864220,0.0,25006120,372396980,1179788500,26347170,0,1605035750,1605035750,1440171530
186,7,1993,0,229292011,92315857,0,11424317,47897092.0,47187.0,119074069,0.0,24297302,360509202,1332940408,21587900,0,1878828956,1878828956,1759754887
187,7,1994,0,1507379214,113757820,0,12339869,57001452.0,1885142.0,1187115401,0.0,23024235,616654686,1463906895,49968551,0,4414493437,4414493437,3227378036
188,7,1995,0,2325735000,39297000,0,11326000,57297000.0,0.0,380582000,0.0,58179000,242359281,1769995000,284791300,0,4927202300,4927202300,4546620300
189,7,1996,0,2424621662,57589119,0,0,81630595.0,0.0,303389020,0.0,78312599,470594510,2821157053,441491084,0,6208191132,6208191132,5904802112
190,7,1997,0,3016092578,72841978,6930,0,101436438.0,0.0,785769051,0.0,82659423,781841926,3520968642,460244148,0,8040019188,8040019188,7254250137
191,7,1998,0,6232532648,225798355,7401,0,132008171.0,0.0,0,0.0,57720901,1482837617,4233751364,706013473,0,11593141363,11593141363,11593141363
192,7,1999,0,8696438578,54825626,0,0,179746443.0,425099242.0,0,0.0,86349928,1511774408,5278640452,774905159,0,15075332406,15075332406,15075332406
193,7,2000,0,10572832868,177486937,0,0,207989323.0,0.0,0,0.0,110773658,998553062,6774581725,483594234,0,18553641020,18553641020,18553641020
194,7,2001,0,12408157025,66972564,5769,0,244539546.0,866349.0,0,547415.0,122628218,735488433,7557717292,386492145,0,20786512559,20786512559,20786512559
195,7,2002,0,13997827146,176914411,0,0,288666545.0,66206098.0,0,0.0,143244178,1042783970,7946127069,240634509,0,23188422644,23188422644,23188422644
196,7,2003,0,15722590640,319871218,0,0,444829045.0,437673865.0,0,99002955.0,338406391,1605451150,8728801510,236104091,0,25818011137,25818011137,25818011137
197,7,2004,0,18512583060,308870003,0,0,457276640.0,337615004.0,0,230749362.0,445280520,2087883572,9903044073,276827136,0,29947735707,29947735707,29947735707
198,7,2005,0,21439012279,298188022,0,0,530471542.0,359740815.0,0,553493502.0,483483797,2452155124,11134466690,479589317,0,34423615944,34423615944,34423615944
199,7,2006,0,22398745150,645766443,0,0,605086328.0,435440753.0,0,237302377.0,559250299,2601628365,12935276430,434341553,0,37578466203,37578466203,37578466203
200,7,2007,0,24775160838,363009764,0,0,658952303.0,277877899.0,0,0.0,624247560,3117379128,13144302816,477114632,0,44508542729,44508542729,44508542729
201,7,2008,0,29780040041,761404554,0,0,720217486.0,46123565.0,0,66091337.0,790151889,2556466078,16937943121,753265495,0,49744793942,49744793942,49744793942
202,7,2009,0,32062545412,765662026,12816629,0,1001418100.0,911415788.0,2318998998,0.0,940907643,5365508207,16889070627,421402517,0,54417576767,54417576767,52098577769
203,7,2010,0,32946286659,898820069,12621611,0,920609111.0,0.0,0,0.0,1262242300,4014623418,17481011801,326268714,0,57417860265,57417860265,57417860265
204,7,2011,0,36295870474,1339827678,12140708,0,997721559.0,0.0,9248825622,0.0,1387655152,3160386848,20011463220,258967449,0,69552471862,69552471862,60303646240
205,7,2012,0,42954828548,1188981637,15396552,0,1093422681.0,0.0,2921796958,0.0,1186248394,3010011835,20803718277,298885691,0,70463278738,70463278738,67541481780
206,7,2013,0,49066305220,1321339988,13099539,0,1063684096.0,0.0,3488550052,0.0,1517095494,3500532163,21839803674,811242933,0,79121120996,79121120996,75632570944
207,7,2014,0,51998065109,1571210391,15905974,0,1131933039.0,0.0,17007900979,0.0,1728957868,5900256006,23262868436,377699040,0,97113434643,97113434643,80105533664
208,7,2015,0,57368299739,1252897724,16107880,0,1132657361.0,59233529.0,1675475159,0.0,1747007479,4412342772,24368855988,249778579,0,87811079909,87811079909,86135604750
209,7,2016,0,55647065341,1625899056,20914617,0,1254954396.0,0.0,2768000000,0.0,1471224646,4880304194,27089910641,216432547,0,90094401244,90094401244,87326401244
210,7,2017,0,58598970618,1342748994,23321446,0,1308410717.0,0.0,7068009795,0.0,1421463485,4758641934,29328401165,207512870,0,99298839090,99298839090,92230829295
211,7,2018,0,60047221564,1784903284,0,0,1256956627.0,0.0,4367449771,0.0,1676446724,4124218981,32015187182,420340032,0,101568505184,101568505184,97201055413
212,7,2019,0,59353053031,1074948586,0,0,1409278554.0,0.0,0,0.0,1478440205,1789103457,33019455403,352174005,0,96687349784,96687349784,96687349784
213,8,1989,0,8144326,13173236,0,7487577,30655388.0,2413455.0,55611452,0.0,29590086,106251795,415699797,3148800,0,565286523,565286523,509675071
214,8,1990,0,0,11622569,0,10038278,43451382.0,3566083.0,44478929,0.0,59872824,101235684,526245736,51194735,0,790773480,790773480,746294551
215,8,1991,0,0,12886962,0,0,53902733.0,0.0,86390133,0.0,85706254,122228944,725079645,1581531,0,1030383280,1030383280,943993147
216,8,1992,0,0,28341252,0,0,86839572.0,9808831.0,112437601,0.0,113950334,108021171,939979880,705899570,0,2038021841,2038021841,1925584240
217,8,1993,0,0,79032993,0,0,132203347.0,12988587.0,102883705,0.0,124664915,182247287,1006315165,4611371,0,1849523283,1849523283,1746639578
218,8,1994,0,1127956278,38545940,0,319317,252561946.0,0.0,199564897,0.0,158736580,266041708,1134518851,20231594,0,2942310472,2942310472,2742745575
219,8,1995,0,1309846652,33885283,15332480,0,257026482.0,1653355.0,980951524,0.0,187538299,225908710,1341420689,61030090,0,4223203877,4223203877,3242252353
220,8,1996,0,1781407435,23757448,26347235,0,321017885.0,27977642.0,1177223633,0.0,249700075,335752953,1862515248,61444674,0,5960840809,5960840809,4783617176
221,8,1997,0,2419826287,77072029,36946422,0,425423963.0,23741336.0,294998931,0.0,365787255,408090759,2646125058,124270596,0,6424295057,6424295057,6129296126
222,8,1998,0,4107855587,204610764,0,25597277,569756417.0,0.0,187320112,0.0,518540197,870817869,3319475575,156997287,0,9148726426,9148726426,8961406314
223,8,1999,0,4984026974,241380905,0,0,870836147.0,168933855.0,4963932,99984.0,814091700,1340915519,4151490392,191577106,0,11453265087,11453265087,11448301155
224,8,2000,0,6394127038,289263872,0,0,1088105293.0,347684647.0,59777297,0.0,997611622,2098037072,5186795164,306775769,0,14518332932,14518332932,14458555635
225,8,2001,0,7480431569,381077538,0,86776701,1375353708.0,198314098.0,0,0.0,1059402429,2881204749,6182896700,159145778,0,16813645924,16813645924,16813645924
226,8,2002,0,8290327125,529495850,0,61264674,1410777578.0,264708587.0,0,0.0,1105018740,2466838809,6323062252,714436834,0,19336781041,19336781041,19336781041
227,8,2003,0,10106438782,1086953948,0,11677032,1704701166.0,0.0,0,0.0,1160779803,3605036444,7122834965,144801773,0,22296348443,22296348443,22296348443
228,8,2004,0,12223718733,918907982,0,0,1779091184.0,0.0,0,0.0,1231842402,3321646235,7355877185,201275020,0,23939020729,23939020729,23939020729
229,8,2005,0,11987076536,780712133,0,0,2078727085.0,0.0,0,0.0,1359747316,4588684128,8122313085,224546187,0,26563227345,26563227345,26563227345
230,8,2006,0,14734177810,786805722,0,0,2471386017.0,220910003.0,0,0.0,1549127953,6353963339,9273592228,156001614,0,29878365607,29878365607,29878365607
231,8,2007,0,14275728373,815697107,0,0,2402282702.0,316589363.0,0,0.0,1708450094,3172232633,9301559200,132914489,0,30174960811,30174960811,30174960811
232,8,2008,0,15932724896,913242150,0,0,2524062247.0,984108438.0,0,131155902.0,1729642520,3337450651,12067312743,152877580,0,35244217296,35244217296,35244217296
233,8,2009,0,18681292814,992390136,0,0,2569390455.0,286427739.0,2350000000,0.0,1677500024,3841921386,12030530677,139678885,0,39692352854,39692352854,37342352854
234,8,2010,0,19321922612,515877770,0,0,2648431865.0,274906241.0,2130000000,58486848.0,1703288893,2817581105,12397184820,162882528,0,40480059519,40480059519,38350059519
235,8,2011,0,19560994765,268104754,0,0,2672092739.0,21879571.0,5473039569,2207948.0,1876977068,1473163560,13220620549,142948225,0,44898928833,44898928833,39425889264
236,8,2012,1965296,21108816590,355970913,0,0,3368279186.0,0.0,6804047466,584307.0,2185252187,2264830920,15424039197,348080221,37310027,51822018424,51822018424,45017970958
237,8,2013,1648927,29457388571,815364592,0,0,3360089288.0,0.0,12419927480,96808.0,2336322092,2618861227,15466390883,491548255,34787955,67064484006,67064484006,54644556526
238,8,2014,1662659,29049418629,2103794938,0,0,3636419724.0,32112632.0,0,0.0,3024114335,2691780734,17200774013,302299732,35774587,63215027318,63215027318,63215027318
239,8,2015,877693,32315940308,1577839571,0,0,4107320214.0,10623245.0,1320276000,0.0,3515509811,2249222796,18514108601,193033662,36149693,66598586055,66598586055,65278310055
240,8,2016,1316456,28442495351,1921734660,0,0,2712071564.0,82591033.0,0,0.0,3989045366,959530196,20548598752,148481034,40723834,60965135434,60965135434,60965135434
241,8,2017,2060488,25732659285,1963733538,0,0,1270223464.0,2034466.0,0,0.0,4371470709,733032509,22805454834,262786067,38501092,59961291494,59961291494,59961291494
242,8,2018,2011175,32555305717,1902236714,0,0,2664068545.0,152174272.0,2770000000,0.0,5097062568,1197579976,24594056233,252717343,36123629,72160675195,72160675195,69390675195
243,9,1989,0,0,80529000,19157000,0,292711000.0,0.0,13721000,0.0,725574000,1068831000,2808792000,1167947000,0,5108654000,5108654000,5094933000
244,9,1990,0,0,244555000,8909000,0,569165000.0,0.0,101419000,0.0,1424891000,1451846000,3912458000,1441108000,0,7707275000,7707275000,7605856000
245,9,1991,0,0,207578000,13189000,0,778083000.0,0.0,53578000,0.0,2314461000,1989760000,4819879000,1375369000,0,9562665000,9562665000,9509087000
246,9,1992,0,0,323532000,266477000,0,1105208000.0,0.0,147214000,0.0,3047763000,2508149000,5500331000,1858456000,0,12251078000,12251078000,12103864000
247,9,1993,0,0,406645800,131132400,0,1281195100.0,0.0,396306400,0.0,3522883700,2355390500,6263654700,1910937300,0,13914496300,13914496300,13518189900
248,9,1994,0,0,827880300,261713500,0,1644148000.0,0.0,576080100,0.0,4002053400,2271542100,6267736700,1906487300,0,15493297500,15493297500,14917217400
249,9,1995,0,0,969945700,164463300,0,1688757800.0,0.0,1015748300,0.0,4187155400,2132881700,7591077100,2297658900,0,17991147100,17991147100,16975398800
250,9,1996,2947500,0,1044025100,134603000,0,2180674700.0,0.0,4558885500,0.0,5483554900,3974206700,9995278700,2745118600,0,26223152600,26223152600,21664267100
251,9,1997,4684200,0,1750411800,191190500,0,2940681000.0,0.0,3555320500,0.0,8376142400,4129246300,14400764000,3409083400,0,35419878900,35419878900,31864558400
252,9,1998,0,0,1138520700,173842100,0,6701982500.0,0.0,6190350300,536700.0,8077199400,1853291600,15798162400,1585657200,0,41798624700,41798624700,35608274400
253,9,1999,1192539200,0,1341872600,46937900,0,8540784400.0,0.0,977131600,0.0,9349373700,1627683700,19095070800,1732723900,103494000,46897493100,46897493100,45920361500
254,9,2000,1287998400,0,1187358600,12752500,0,9590252400.0,0.0,4777938000,0.0,11494155700,1706571700,23476806000,1239575300,130984900,56676152500,56676152500,51898214500
255,9,2001,1362817131,0,1121165300,14771800,0,9441589500.0,0.0,4014883700,0.0,13342281600,1234839246,25804602100,1280370900,138166308,62171150300,62171150300,58156266600
256,9,2002,1408394000,0,1684480800,13440800,0,10569136100.0,0.0,7188010100,0.0,14017757300,1957060723,27537101600,893514500,162040228,68486238800,68486238800,61298228700
257,9,2003,26980243,0,4041391800,16351400,0,9460401300.0,0.0,5382052100,0.0,14766681300,1203905543,27349940000,674898800,133805761,69945789400,69945789400,64563737300
258,9,2004,37701785,0,4840826400,6809400,0,11518551800.0,0.0,1782440000,0.0,14753505900,1053467466,29235545800,1302102700,109081406,73148593600,73148593600,71366153600
259,9,2005,156310412,0,4982274100,1617900,0,11852684400.0,0.0,0,0.0,16974041400,763772115,34829008900,1155106000,93096411,79623633100,79623633100,79623633100
260,9,2006,88725519,0,4262232600,300,0,12416293300.0,0.0,538111800,0.0,17832661400,1579816989,43886042300,1772775600,107228896,94753262200,94753262200,94215150400
261,9,2007,66194333,0,2934950700,92900,0,14062777300.0,0.0,0,0.0,18945042200,2905813240,43352968200,1845981300,137207417,101176819500,101176819500,101176819500
262,9,2008,120020277,0,5059593700,158500,0,14062830700.0,0.0,1893583500,0.0,20211764500,6214738170,51972910600,1984933700,141358656,116511030187,116511030187,114617446687
263,9,2009,123707183,0,4130237300,251500,0,13859828100.0,0.0,1950000000,0.0,20147469400,5464364278,46715300700,1481995400,213310577,119644492400,119644492400,117694492400
264,9,2010,107073793,0,5526067900,0,0,15358283900.0,0.0,5393583500,0.0,24241892400,1739332693,52600854200,1378084400,209084189,130541396200,130541396200,125147812700
265,9,2011,140678687,0,6636499000,0,0,16735932000.0,0.0,4096218200,0.0,27027603000,2857281492,56318618000,1893876000,297716951,140452469900,140452469900,136356251700
266,9,2012,193155648,0,4511729000,814647000,0,17436816000.0,0.0,5368774000,0.0,35058491000,2701533256,56162853000,2265100000,352114625,146005120000,146005120000,140636346000
267,9,2013,223335070,0,2261061000,678296400,0,18561829600.0,0.0,4779051100,0.0,35967198900,3833407359,64701231100,1781945700,450495084,157266571400,157266571400,152487520300
268,9,2014,302422808,0,2700756200,0,0,20593153100.0,0.0,4312619100,0.0,42804491900,5773492808,72863225300,1979433700,533006388,178005750800,178005750800,173693131700
269,9,2015,315748527,0,5228997700,0,0,23282938900.0,0.0,4595661900,0.0,48049046200,7553456322,73153065800,2743846100,763561701,195385971600,195385971600,190790309700
270,9,2016,380520666,0,6520819800,0,0,22489313900.0,0.0,3052595500,0.0,50906586775,9355181158,81491020200,2812069710,873671894,210844683185,210844683185,207792087685
271,9,2017,336210134,0,6783915500,0,0,23556554000.0,0.0,4040067000,0.0,54034313000,7127224740,87712155600,3759562900,360575027,218651533100,218651533100,214611466100
272,9,2018,289786932,0,5649918700,0,0,25617262100.0,0.0,3857115900,0.0,58185652200,8425038370,92818767000,5962323100,363598161,232997023500,232997023500,229139907600
273,9,2019,303650053,0,8886476800,0,0,24851232800.0,0.0,11601405908,0.0,58800054100,13050414766,93606915831,3469451500,794633767,230640525639,230640525639,219039119731
274,10,1989,0,3104483,1954263,0,15400957,5725879.0,0.0,15680467,0.0,1405442,28892263,160699040,15404713,0,219375244,219375244,203694777
275,10,1990,0,2654259,2410439,0,28600972,10682363.0,0.0,21609326,0.0,2674418,57661410,245873321,13618470,0,328123568,328123568,306514242
276,10,1991,0,2615973,3465124,0,21719057,11951708.0,0.0,71180964,0.0,3161086,92525489,323854967,5298719,0,443247598,443247598,372066634
277,10,1992,0,1798807,6060218,0,23106116,30079918.0,0.0,107678741,0.0,7390381,70961832,403772108,3371900,0,583258189,583258189,475579448
278,10,1993,0,0,10111421,0,137979532,30635886.0,4819152.0,63315698,0.0,7422849,128538937,464481935,1825878,0,715773199,715773199,652457501
279,10,1994,0,0,16257444,0,156586299,38274596.0,9690605.0,55796299,0.0,9544136,67868268,551087411,1796777,0,829342962,829342962,773546663
280,10,1995,0,0,18683090,0,69973465,44934367.0,7429150.0,70083069,0.0,26211596,19158827,697551239,14365682,0,941802508,941802508,871719439
281,10,1996,0,1149722299,15544265,0,0,52518454.0,7305693.0,72215774,0.0,38388864,38762885,998707359,27113782,0,2356053523,2356053523,2283837749
282,10,1997,0,1414625302,24968846,0,0,65473776.0,3558865.0,135801319,0.0,46381727,78836078,1296022096,28395196,0,3072475060,3072475060,2936673741
283,10,1998,0,2564597811,37227604,0,0,82954900.0,10784187.0,0,0.0,59216343,185613376,1582971170,32772407,0,4511865628,4511865628,4511865628
284,10,1999,0,3313251097,53410272,0,0,95048314.0,42276447.0,0,0.0,72863545,298245337,1976551094,71776349,0,5856452348,5856452348,5856452348
285,10,2000,1536577,4061173020,54477690,0,0,218996209.0,12983247.0,150000000,0.0,130289201,546548305,2609256959,90621387,0,7327162823,7327162823,7177162823
286,10,2001,1040190,5173572568,55455255,0,0,200212458.0,7273118.0,280563259,0.0,138853210,530937901,2839713484,10674107,0,8699044341,8699044341,8418481082
287,10,2002,1156216,5840451713,74156840,0,0,228686823.0,12556547.0,143852225,0.0,154043682,386374358,2717136087,6351043,0,9170605287,9170605287,9026753062
288,10,2003,1280583,6270821445,123166992,0,0,299003188.0,8481527.0,744322781,0.0,177094109,835905114,3129094110,25561338,0,10769063963,10769063963,10024741182
289,10,2004,1200050,6311286266,53120294,0,0,264786883.0,32006034.0,827289486,0.0,175994314,645995116,3271002510,33056138,243882,10936535891,10936535891,10109246405
290,10,2005,2519423,7409366417,45656462,0,0,259276996.0,35663.0,149856867,0.0,183679502,715961569,3572165668,55815507,255978,11705771134,11705771134,11555914267
291,10,2006,3227601,7949989721,90296113,0,0,378387770.0,30443.0,0,0.0,345524934,994063468,4311327647,73371200,268137,13186062132,13186062132,13186062132
292,10,2007,3104157,9337973151,58332681,0,0,352524185.0,0.0,19999991,0.0,376128588,1356724596,4312243774,84548331,330029,15045134979,15045134979,15025134988
293,10,2008,2979984,10544174812,57080626,0,0,343709153.0,0.0,588250000,10000000.0,398271981,2357769867,5462475883,157279157,447115,17558079307,17558079307,16969829307
294,10,2009,3141578,13800695280,124529121,14517733,0,515319508.0,554280274.0,0,324717216.0,461316396,3676971335,4836162918,109102201,784168,21901043008,21901043008,21901043008
295,10,2010,2951647,13427270013,59169193,0,0,346389309.0,37620512.0,0,391665460.0,428244430,2671509569,5632200882,238225687,1085358,20196348387,20196348387,20196348387
296,10,2011,4709134,14357838820,62126569,0,0,508622843.0,77007032.0,600000000,0.0,660978989,2629509015,6069124432,75115449,2045607,22398797868,22398797868,21798797868
297,10,2012,3438330,14779395737,110042669,0,0,571127842.0,0.0,0,0.0,842688305,1264106527,6429569119,113086514,1148894,22899907087,22899907087,22899907087
298,10,2013,3865564,16157063339,321894970,0,0,557198420.0,1963122.0,1184163000,0.0,910178000,2144350275,7023092500,53711260,1259052,26207301489,26207301489,25023138489
299,10,2014,4725868,19061042507,269485125,0,0,586777602.0,24850220.0,967641700,0.0,1050935910,2382116938,7720960223,56468494,1323906,29713311561,29713311561,28745669861
300,10,2015,5640292,21636674474,237546904,0,0,646686235.0,74928565.0,1802294324,0.0,1230443157,2883605320,8371440879,44204916,1385000,33969290889,33969290889,32166996565
301,10,2016,6747804,20810639311,351580919,0,0,738429592.0,57918462.0,85985670,0.0,1401486789,2402190185,9101246597,34858854,1257576,32524227732,32524227732,32438242062
302,10,2017,9267958,19283716005,181208679,0,0,1330215081.0,0.0,5599184527,0.0,1939964120,1577572025,10430938731,84583305,1593431,38849810448,38849810448,33250625921
303,10,2018,12216396,20719829542,163471538,0,0,781361301.0,0.0,2192678018,0.0,1638704211,2590834468,11470370628,118226845,2227551,37084642083,37084642083,34891964065
304,10,2019,13455064,19082219051,269011324,0,0,900754319.0,0.0,3318174349,0.0,1907794847,1627614426,11161425435,122437033,2780846,36761816358,36761816358,33443642009
305,11,1989,0,784454,5580724,0,45813254,21781812.0,0.0,0,0.0,6639291,142992946,369302259,25459481,0,475361275,475361275,475361275
306,11,1990,0,1413433,56833248,0,41222609,38896411.0,0.0,0,0.0,8107415,261266760,533129949,38634894,0,718237959,718237959,718237959
307,11,1991,0,53713438,46958947,0,20615373,60469738.0,0.0,0,0.0,9723645,251869525,779187130,68410676,0,1039078947,1039078947,1039078947
308,11,1992,0,87541830,83275258,0,26603162,93669519.0,0.0,16468520,0.0,18528116,389472556,973039171,50567429,0,1349693005,1349693005,1333224485
309,11,1993,0,96993582,72029276,0,19568077,95312571.0,0.0,0,0.0,12163629,394883000,1150780680,74115285,0,1520963100,1520963100,1520963100
310,11,1994,0,1116835518,125143119,0,46436224,114451934.0,0.0,0,0.0,12947760,508614059,1398061737,74059416,0,2887935708,2887935708,2887935708
311,11,1995,0,1474304369,111720788,0,0,111154307.0,0.0,0,0.0,16712110,478655315,1754398386,208185482,0,3676475442,3676475442,3676475442
312,11,1996,0,1953393512,34812048,0,0,141825138.0,0.0,0,0.0,23924973,216466439,2482646866,211569844,0,4848172381,4848172381,4848172381
313,11,1997,7688877,2948294013,323161489,5715155,0,189307412.0,0.0,0,0.0,32633742,416184789,3187682007,215031292,0,6901825110,6901825110,6901825110
314,11,1998,0,4714585508,44533474,4165094,0,306949632.0,0.0,0,0.0,66941097,569670941,4197562771,387450297,0,9722187873,9722187873,9722187873
315,11,1999,0,6232463158,57071002,7086715,0,288628935.0,0.0,1133698,0.0,58455122,355448734,5188319223,534571673,0,12367729526,12367729526,12366595828
316,11,2000,0,7887406176,55354423,87569,0,352539814.0,0.0,0,0.0,91023556,442133968,6719490590,378243711,0,15484145839,15484145839,15484145839
317,11,2001,0,9168805024,122083622,17331,0,585603849.0,0.0,0,0.0,113107364,759055818,7750283159,392929171,0,19624196255,19624196255,19624196255
318,11,2002,0,9774081549,117912284,36435,0,540900062.0,0.0,569528877,0.0,102819969,536049860,7470063087,197794288,0,18849900915,18849900915,18280372038
319,11,2003,0,11224756739,86867153,0,0,602881338.0,14276582.0,199201515,0.0,87265518,719576536,8659977872,288106392,0,21204707566,21204707566,21005506051
320,11,2004,0,12435784019,223266542,1362,0,762766731.0,0.0,188361297,0.0,114678853,953715292,9352830279,175479850,0,23395128852,23395128852,23206767555
321,11,2005,8396852,14726924914,255307935,0,0,841972765.0,164145300.0,413360428,0.0,891508518,2737987825,10319513278,335133951,5482754,28192351756,28192351756,27778991328
322,11,2006,9464729,15167511482,214181074,0,0,922714099.0,160564090.0,269278439,0.0,1177723523,1998819411,12129136845,282860736,6773507,30850496023,30850496023,30581217584
323,11,2007,8451844,14943626870,312929378,0,0,1070763180.0,329853238.0,1398976252,0.0,1324036870,1547966188,12332908971,189242004,8479551,32565800749,32565800749,31166824497
324,11,2008,10839750,21022804236,276057543,0,0,1110798047.0,2000000.0,0,0.0,1501875663,2065151467,16277751600,305604553,11550772,47314451791,47314451791,47314451791
325,11,2009,10149437,26436271446,264563792,0,0,1083032772.0,1000000.0,3044477330,0.0,1538983167,2550911168,13997974881,148887386,14999007,48005695903,48005695903,44961218573
326,11,2010,11000317,25182309199,244378261,0,0,1081651854.0,593895947.0,1563280290,0.0,1679545577,1940169836,16847337636,576290473,22037972,48464596474,48464596474,46901316184
327,11,2011,11793169,29187551072,270491385,0,0,1101564490.0,877491853.0,823881631,0.0,1842373936,1879191164,19055902585,145408635,27225249,54474415702,54474415702,53650534071
328,11,2012,11104266,31137335570,418636577,0,0,1219928173.0,223000036.0,310689998,0.0,2077807354,974149562,19693382792,137439150,32676150,56297359137,56297359137,55986669139
329,11,2013,13526469,35807596808,3753198392,0,0,1240667005.0,843854856.0,1329950160,0.0,2265801922,1949563412,21620247209,229419088,31693849,66246880584,66246880584,64916930424
330,11,2014,15176222,40774321198,5937712156,0,0,1575774945.0,839765157.0,0,0.0,2453652582,3656345281,24076858648,324694557,31157638,75143014086,75143014086,75143014086
331,11,2015,17127853,38736655860,11313918394,0,0,1571559293.0,1361341609.0,0,0.0,2706376521,5630459467,26643970401,394374740,34883554,81366855209,81366855209,81366855209
332,11,2016,19609010,40679139437,8033199828,0,0,1771853365.0,1031105754.0,2152000000,0.0,2952209355,3877758942,29960586113,507565817,44977645,86056553915,86056553915,83904553915
333,11,2017,22416721,38444416485,10734755125,0,0,1978059587.0,439000729.0,0,0.0,3333998219,3741493231,33244553494,975116559,52538194,88710899469,88710899469,88710899469
334,11,2018,20634354,39012434080,9918876072,0,0,2104655390.0,751488506.0,1880000000,0.0,3506506304,5543062178,35950413780,919149947,67469777,93292035573,93292035573,91412035573
335,11,2019,22282204,40998070851,254471533,0,0,2223237412.0,691455429.0,75342249,0.0,4373841342,2430115568,39121592188,1054666031,76300980,88101221606,88101221606,88025879357
336,12,1989,0,11757296,5696568,0,164911246,9580614.0,3833613.0,82469858,0.0,13061145,18908309,228894234,4991794,0,521362755,521362755,438892897
337,12,1990,0,26181447,21131671,0,94134412,11965129.0,4356093.0,59663909,0.0,22836201,15630682,344850197,21211625,0,601974591,601974591,542310682
338,12,1991,0,34544569,3034337,0,39189527,25527613.0,9272799.0,146165523,0.0,44511680,99063807,485715176,47455614,0,826144039,826144039,679978516
339,12,1992,0,510169929,4770742,0,62618597,32174739.0,31085017.0,545502799,7646273.0,67120196,151587856,605252658,73246137,0,1900855797,1900855797,1355352998
340,12,1993,0,112573800,8282700,0,72746800,30101500.0,0.0,1391621200,0.0,71214800,49724300,751806700,51695000,0,2490042500,2490042500,1098421300
341,12,1994,0,1660916900,8850800,0,80822500,29131800.0,0.0,12733300,0.0,74257900,181963300,991273000,24011400,0,2881997600,2881997600,2869264300
342,12,1995,0,280090900,64179500,0,0,31587200.0,0.0,29634400,0.0,82979500,398309000,1149716200,52563000,0,1690750700,1690750700,1661116300
343,12,1996,0,2629809700,31599900,11134000,0,38734500.0,0.0,120700500,0.0,120088100,399213500,1553959300,57118600,0,4563144600,4563144600,4442444100
344,12,1997,0,3715889200,10603000,5264500,0,53416600.0,0.0,853200,0.0,143396200,648820700,2190638400,57606000,0,6177667100,6177667100,6176813900
345,12,1998,0,6229924200,31356582,4586655,0,56666629.0,0.0,126181400,0.0,198510433,873783400,2790870474,57759513,0,9495855886,9495855886,9369674486
