"","ID_ENTIDAD","ANIO","estado","poblacion","Agua","Aprovechamientos","Contribuciones.de.Mejoras","Cuotas.y.Aportaciones.de.Seguridad.Social","Derechos","Escuelas","Financiamiento","Hospitales","Impuestos","Inversion.publica","Productos","Servicios.de.limpieza.y.manejo.de.desechos","Total.de.egresos","Total.de.ingresos","Ingresos_menos_finanzas","Ingresos_propios","Ingresos_propios_pc","Inversion_publica_pc","Total_de_egresos_pc","Total_de_ingresos_pc","limpieza_pc","educacion_pc","hopsitales_pc"
"206",7,2012,"Chiapas",4946030,0,1188981637,15396552,0,1093422681,0,2921796958,0,1186248394,3010011835,298885691,0,70463278738,70463278738,67541481780,3782934955,764.842703137668,608.571285455203,14246.4317317121,14246.4317317121,0,0,0
"207",7,2013,"Chiapas",5020754,0,1321339988,13099539,0,1063684096,0,3488550052,0,1517095494,3500532163,811242933,0,79121120996,79121120996,75632570944,4726462050,941.384909517574,697.212443190804,15758.8125201912,15758.8125201912,0,0,0
"208",7,2014,"Chiapas",5095479,0,1571210391,15905974,0,1131933039,0,17007900979,0,1728957868,5900256006,377699040,0,97113434643,97113434643,80105533664,4825706312,947.056461620193,1157.93942159314,19058.7449468441,19058.7449468441,0,0,0
"209",7,2015,"Chiapas",5170204,0,1252897724,16107880,0,1132657361,59233529,1675475159,0,1747007479,4412342772,249778579,0,87811079909,87811079909,86135604750,4398449023,850.73026576901,853.417538650312,16984.0648278095,16984.0648278095,0,11.4567102187844,0
"210",7,2016,"Chiapas",5244929,0,1625899056,20914617,0,1254954396,0,2.768e+09,0,1471224646,4880304194,216432547,0,90094401244,90094401244,87326401244,4589425262,875.02142774478,930.480506790464,17177.4300937153,17177.4300937153,0,0,0
"211",7,2017,"Chiapas",5319654,0,1342748994,23321446,0,1308410717,0,7068009795,0,1421463485,4758641934,207512870,0,99298839090,99298839090,92230829295,4303457512,808.973198632843,894.539745254109,18666.4093360207,18666.4093360207,0,0,0
"212",7,2018,"Chiapas",5394378,0,1784903284,0,0,1256956627,0,4367449771,0,1676446724,4124218981,420340032,0,101568505184,101568505184,97201055413,5138646667,952.592989775652,764.540227066031,18828.5850906258,18828.5850906258,0,0,0
"213",7,2019,"Chiapas",5469103,0,1074948586,0,0,1409278554,0,0,0,1478440205,1789103457,352174005,0,96687349784,96687349784,96687349784,4314841350,788.948635635496,327.129230698343,17678.8313886208,17678.8313886208,0,0,0
"214",8,1989,"Chihuahua",2371540,0,13173236,0,7487577,30655388,2413455,55611452,0,29590086,106251795,3148800,0,565286523,565286523,509675071,84055087,35.4432507990588,44.8028686001501,238.362634828002,238.362634828002,0,1.01767416952697,0
"215",8,1990,"Chihuahua",2441873,0,11622569,0,10038278,43451382,3566083,44478929,0,59872824,101235684,51194735,0,790773480,790773480,746294551,176179788,72.1494475756929,41.4582101526165,323.838905626951,323.838905626951,0,1.46038839857765,0
"216",8,1991,"Chihuahua",2512206,0,12886962,0,0,53902733,0,86390133,0,85706254,122228944,1581531,0,1030383280,1030383280,943993147,154077480,61.3315468556321,48.6540291679902,410.150791774241,410.150791774241,0,0,0
"217",8,1992,"Chihuahua",2582539,0,28341252,0,0,86839572,9808831,112437601,0,113950334,108021171,705899570,0,2038021841,2038021841,1925584240,935030728,362.05870579302,41.8275081228202,789.154332616081,789.154332616081,0,3.79813470387088,0
"218",8,1993,"Chihuahua",2652871,0,79032993,0,0,132203347,12988587,102883705,0,124664915,182247287,4611371,0,1849523283,1849523283,1746639578,340512626,128.356269867626,68.6981338331189,697.177994331424,697.177994331424,0,4.89604922365241,0
"219",8,1994,"Chihuahua",2723204,0,38545940,0,319317,252561946,0,199564897,0,158736580,266041708,20231594,0,2942310472,2942310472,2742745575,470395377,172.736003986481,97.6943732456327,1080.45907394378,1080.45907394378,0,0,0
"220",8,1995,"Chihuahua",2793537,0,33885283,15332480,0,257026482,1653355,980951524,0,187538299,225908710,61030090,0,4223203877,4223203877,3242252353,554812634,198.605794016689,80.8683436088371,1511.77660328107,1511.77660328107,0,0.591850045300993,0
"221",8,1996,"Chihuahua",2845411,0,23757448,26347235,0,321017885,27977642,1177223633,0,249700075,335752953,61444674,0,5960840809,5960840809,4783617176,682267317,239.778125901671,117.998051248133,2094.89624135143,2094.89624135143,0,9.83254861951402,0
"222",8,1997,"Chihuahua",2897285,0,77072029,36946422,0,425423963,23741336,294998931,0,365787255,408090759,124270596,0,6424295057,6424295057,6129296126,1029500265,355.332756356382,140.852818759632,2217.3500560007,2217.3500560007,0,8.19433918306276,0
"223",8,1998,"Chihuahua",2949159,0,204610764,0,25597277,569756417,0,187320112,0,518540197,870817869,156997287,0,9148726426,9148726426,8961406314,1475501942,500.312781372588,295.276676842449,3102.14757020561,3102.14757020561,0,0,0
"224",8,1999,"Chihuahua",3001033,0,241380905,0,0,870836147,168933855,4963932,99984,814091700,1340915519,191577106,0,11453265087,11453265087,11448301155,2117885858,705.718950108179,446.817985340381,3816.44090118303,3816.44090118303,0,56.291901821806,0.0333165280088556
"225",8,2000,"Chihuahua",3052907,0,289263872,0,0,1088105293,347684647,59777297,0,997611622,2098037072,306775769,0,14518332932,14518332932,14458555635,2681756556,878.427202662905,687.226001971236,4755.57654786078,4755.57654786078,0,113.886419402884,0
"226",8,2001,"Chihuahua",3090614,0,381077538,0,86776701,1375353708,198314098,0,0,1059402429,2881204749,159145778,0,16813645924,16813645924,16813645924,3061756154,990.662746625751,932.243479451009,5440.22835721316,5440.22835721316,0,64.1665694907226,0
"227",8,2002,"Chihuahua",3128322,0,529495850,0,61264674,1410777578,264708587,0,0,1105018740,2466838809,714436834,0,19336781041,19336781041,19336781041,3820993676,1221.41955847256,788.550158519487,6181.19907125929,6181.19907125929,0,84.6167968003294,0
"228",8,2003,"Chihuahua",3166029,0,1086953948,0,11677032,1704701166,0,0,0,1160779803,3605036444,144801773,0,22296348443,22296348443,22296348443,4108913722,1297.81304024695,1138.66185180237,7042.37025087262,7042.37025087262,0,0,0
"229",8,2004,"Chihuahua",3203737,0,918907982,0,0,1779091184,0,0,0,1231842402,3321646235,201275020,0,23939020729,23939020729,23939020729,4131116588,1289.46807681155,1036.80365616778,7472.21782842974,7472.21782842974,0,0,0
"230",8,2005,"Chihuahua",3241444,0,780712133,0,0,2078727085,0,0,0,1359747316,4588684128,224546187,0,26563227345,26563227345,26563227345,4443732721,1370.91145828834,1415.62961692382,8194.87467468203,8194.87467468203,0,0,0
"231",8,2006,"Chihuahua",3274448,0,786805722,0,0,2471386017,220910003,0,0,1549127953,6353963339,156001614,0,29878365607,29878365607,29878365607,4963321306,1515.77343906515,1940.4685427895,9124.70303605371,9124.70303605371,0,67.4648071980376,0
"232",8,2007,"Chihuahua",3307452,0,815697107,0,0,2402282702,316589363,0,0,1708450094,3172232633,132914489,0,30174960811,30174960811,30174960811,5059344392,1529.68036784812,959.116756040602,9123.32539096561,9123.32539096561,0,95.7200174031248,0
"233",8,2008,"Chihuahua",3340457,0,913242150,0,0,2524062247,984108438,0,131155902,1729642520,3337450651,152877580,0,35244217296,35244217296,35244217296,5319824497,1592.54392348113,999.100018650143,10550.717250963,10550.717250963,0,294.602935466614,39.2628619377528
"234",8,2009,"Chihuahua",3373461,0,992390136,0,0,2569390455,286427739,2.35e+09,0,1677500024,3841921386,139678885,0,39692352854,39692352854,37342352854,5378959500,1594.49286652491,1138.86640041192,11766.0624664106,11766.0624664106,0,84.9061954473462,0
"235",8,2010,"Chihuahua",3406465,0,515877770,0,0,2648431865,274906241,2.13e+09,58486848,1703288893,2817581105,162882528,0,40480059519,40480059519,38350059519,5030481056,1476.74526407874,827.127566260038,11883.3041052822,11883.3041052822,0,80.7013255677073,17.1693670711427
"236",8,2011,"Chihuahua",3440005,0,268104754,0,0,2672092739,21879571,5473039569,2207948,1876977068,1473163560,142948225,0,44898928833,44898928833,39425889264,4960122786,1441.89406294468,428.244598481688,13051.9952247162,13051.9952247162,0,6.36033116230936,0.641844415923814
"237",8,2012,"Chihuahua",3473546,1965296,355970913,0,0,3368279186,0,6804047466,584307,2185252187,2264830920,348080221,37310027,51822018424,51822018424,45017970958,6257582507,1801.49694490875,652.022722601054,14919.0534468235,14919.0534468235,10.7411927177587,0,0.168216283878204
"238",8,2013,"Chihuahua",3507086,1648927,815364592,0,0,3360089288,0,12419927480,96808,2336322092,2618861227,491548255,34787955,67064484006,67064484006,54644556526,7003324227,1996.90689849066,746.734248033838,19122.5661435163,19122.5661435163,9.91933331546475,0,0.0276035432264849
"239",8,2014,"Chihuahua",3540627,1662659,2103794938,0,0,3636419724,32112632,0,0,3024114335,2691780734,302299732,35774587,63215027318,63215027318,63215027318,9066628729,2560.74100124074,760.255382450622,17854.1900397867,17854.1900397867,10.1040259253516,9.0697585484153,0
"240",8,2015,"Chihuahua",3574167,877693,1577839571,0,0,4107320214,10623245,1320276000,0,3515509811,2249222796,193033662,36149693,66598586055,66598586055,65278310055,9393703258,2628.22169697163,629.299860918642,18633.3168134002,18633.3168134002,10.1141589075161,2.97222961322177,0
"241",8,2016,"Chihuahua",3607707,1316456,1921734660,0,0,2712071564,82591033,0,0,3989045366,959530196,148481034,40723834,60965135434,60965135434,60965135434,8771332624,2431.27632704097,265.966775018038,16898.5827934475,16898.5827934475,11.2880103622606,22.8929436342807,0
"242",8,2017,"Chihuahua",3641248,2060488,1963733538,0,0,1270223464,2034466,0,0,4371470709,733032509,262786067,38501092,59961291494,59961291494,59961291494,7868213778,2160.85632673193,201.313535633937,16467.2363689592,16467.2363689592,10.5735978433768,0.558727666997689,0
"243",8,2018,"Chihuahua",3674788,2011175,1902236714,0,0,2664068545,152174272,2.77e+09,0,5097062568,1197579976,252717343,36123629,72160675195,72160675195,69390675195,9916085170,2698.41013141438,325.890902005776,19636.690659434,19636.690659434,9.83012598277778,41.4103540122587,0
"244",9,1989,"Ciudad de México",8185091,0,80529000,19157000,0,292711000,0,13721000,0,725574000,1068831000,1167947000,0,5108654000,5108654000,5094933000,2285918000,279.278263369338,130.582665482888,624.141380957157,624.141380957157,0,0,0
"245",9,1990,"Ciudad de México",8235744,0,244555000,8909000,0,569165000,0,101419000,0,1424891000,1451846000,1441108000,0,7707275000,7707275000,7605856000,3688628000,447.880361507109,176.285955464376,935.832269677154,935.832269677154,0,0,0
"246",9,1991,"Ciudad de México",8286397,0,207578000,13189000,0,778083000,0,53578000,0,2314461000,1989760000,1375369000,0,9562665000,9562665000,9509087000,4688680000,565.828550092398,240.123662914051,1154.01965413919,1154.01965413919,0,0,0
"247",9,1992,"Ciudad de México",8337049,0,323532000,266477000,0,1105208000,0,147214000,0,3047763000,2508149000,1858456000,0,12251078000,12251078000,12103864000,6601436000,791.819263626734,300.843739793301,1469.47415086561,1469.47415086561,0,0,0
"248",9,1993,"Ciudad de México",8387702,0,406645800,131132400,0,1281195100,0,396306400,0,3522883700,2355390500,1910937300,0,13914496300,13914496300,13518189900,7252794300,864.693845823326,280.814757128949,1658.916387349,1658.916387349,0,0,0
"249",9,1994,"Ciudad de México",8438354,0,827880300,261713500,0,1644148000,0,576080100,0,4002053400,2271542100,1906487300,0,15493297500,15493297500,14917217400,8642282500,1024.16685765968,269.19255816952,1836.05683051458,1836.05683051458,0,0,0
"250",9,1995,"Ciudad de México",8489007,0,969945700,164463300,0,1688757800,0,1015748300,0,4187155400,2132881700,2297658900,0,17991147100,17991147100,16975398800,9307981100,1096.4746642334,251.252201818187,2119.34647951168,2119.34647951168,0,0,0
"251",9,1996,"Ciudad de México",8512253,2947500,1044025100,134603000,0,2180674700,0,4558885500,0,5483554900,3974206700,2745118600,0,26223152600,26223152600,21664267100,11587976300,1361.32893371473,466.880707140636,3080.63594914296,3080.63594914296,0,0,0
"252",9,1997,"Ciudad de México",8535500,4684200,1750411800,191190500,0,2940681000,0,3555320500,0,8376142400,4129246300,3409083400,0,35419878900,35419878900,31864558400,16667509100,1952.72791283463,483.773217737684,4149.7134204206,4149.7134204206,0,0,0
"253",9,1998,"Ciudad de México",8558746,0,1138520700,173842100,0,6701982500,0,6190350300,536700,8077199400,1853291600,1585657200,0,41798624700,41798624700,35608274400,17677201900,2065.3962508059,216.537749805871,4883.73234817344,4883.73234817344,0,0,0.0627077845282475
"254",9,1999,"Ciudad de México",8581993,1192539200,1341872600,46937900,0,8540784400,0,977131600,0,9349373700,1627683700,1732723900,103494000,46897493100,46897493100,45920361500,21011692500,2448.3464971365,189.662669265752,5464.63893643353,5464.63893643353,12.0594365434696,0,0
"255",9,2000,"Ciudad de México",8605239,1287998400,1187358600,12752500,0,9590252400,0,4777938000,0,11494155700,1706571700,1239575300,130984900,56676152500,56676152500,51898214500,23524094500,2733.69449703837,198.317757356885,6586.23804638081,6586.23804638081,15.2215295821534,0,0
"256",9,2001,"Ciudad de México",8628374,1362817131,1121165300,14771800,0,9441589500,0,4014883700,0,13342281600,1234839246,1280370900,138166308,62171150300,62171150300,58156266600,25200179100,2920.61738399379,143.113783199477,7205.430629224,7205.430629224,16.0130179799809,0,0
"257",9,2002,"Ciudad de México",8651510,1408394000,1684480800,13440800,0,10569136100,0,7188010100,0,14017757300,1957060723,893514500,162040228,68486238800,68486238800,61298228700,27178329500,3141.45501767899,226.210305831005,7916.1023682571,7916.1023682571,18.7297047567419,0,0
"258",9,2003,"Ciudad de México",8674645,26980243,4041391800,16351400,0,9460401300,0,5382052100,0,14766681300,1203905543,674898800,133805761,69945789400,69945789400,64563737300,28959724600,3338.43339986824,138.784416307526,8063.24517026345,8063.24517026345,15.4249264379119,0,0
"259",9,2004,"Ciudad de México",8697781,37701785,4840826400,6809400,0,11518551800,0,1782440000,0,14753505900,1053467466,1302102700,109081406,73148593600,73148593600,71366153600,32421796200,3727.59399207683,121.119106815865,8410.02936266158,8410.02936266158,12.5412913937474,0,0
"260",9,2005,"Ciudad de México",8720916,156310412,4982274100,1617900,0,11852684400,0,0,0,16974041400,763772115,1155106000,93096411,79623633100,79623633100,79623633100,34965723800,4009.4095390897,87.5793454494918,9130.19149593919,9130.19149593919,10.6750725497184,0,0
"261",9,2006,"Ciudad de México",8746949,88725519,4262232600,300,0,12416293300,0,538111800,0,17832661400,1579816989,1772775600,107228896,94753262200,94753262200,94215150400,36283963200,4148.18506430071,180.613490372472,10832.7214666508,10832.7214666508,12.2590055115218,0,0
"262",9,2007,"Ciudad de México",8772982,66194333,2934950700,92900,0,14062777300,0,0,0,18945042200,2905813240,1845981300,137207417,101176819500,101176819500,101176819500,37788844400,4307.41159619386,331.222979826016,11532.7740898135,11532.7740898135,15.6397695789185,0,0
"263",9,2008,"Ciudad de México",8799014,120020277,5059593700,158500,0,14062830700,0,1893583500,0,20211764500,6214738170,1984933700,141358656,116511030187,116511030187,114617446687,41319281100,4695.8990064114,706.29938422646,13241.373429682,13241.373429682,16.0652836783758,0,0
"264",9,2009,"Ciudad de México",8825047,123707183,4130237300,251500,0,13859828100,0,1.95e+09,0,20147469400,5464364278,1481995400,213310577,119644492400,119644492400,117694492400,39619781700,4489.46976712985,619.18812194428,13557.3773601432,13557.3773601432,24.1710414686743,0,0
"265",9,2010,"Ciudad de México",8851080,107073793,5526067900,0,0,15358283900,0,5393583500,0,24241892400,1739332693,1378084400,209084189,130541396200,130541396200,125147812700,46504328600,5254.08521897893,196.510786593275,14748.6404145031,14748.6404145031,23.6224493508137,0,0
"266",9,2011,"Ciudad de México",8886966,140678687,6636499000,0,0,16735932000,0,4096218200,0,27027603000,2857281492,1893876000,297716951,140452469900,140452469900,136356251700,52293910000,5884.33780437553,321.513719305329,15804.321733649,15804.321733649,33.5004039623872,0,0
"267",9,2012,"Ciudad de México",8922853,193155648,4511729000,814647000,0,17436816000,0,5368774000,0,35058491000,2701533256,2265100000,352114625,146005120000,146005120000,140636346000,60086783000,6734.03260145606,302.765635161758,16363.0533866242,16363.0533866242,39.4621120621398,0,0
"268",9,2013,"Ciudad de México",8958739,223335070,2261061000,678296400,0,18561829600,0,4779051100,0,35967198900,3833407359,1781945700,450495084,157266571400,157266571400,152487520300,59250331600,6613.69101164796,427.895863357555,17554.5432677523,17554.5432677523,50.285546213591,0,0
"269",9,2014,"Ciudad de México",8994626,302422808,2700756200,0,0,20593153100,0,4312619100,0,42804491900,5773492808,1979433700,533006388,178005750800,178005750800,173693131700,68077834900,7568.7232465252,641.882476047364,19790.2337240036,19790.2337240036,59.2583157987892,0,0
"270",9,2015,"Ciudad de México",9030512,315748527,5228997700,0,0,23282938900,0,4595661900,0,48049046200,7553456322,2743846100,763561701,195385971600,195385971600,190790309700,79304828900,8781.87514727847,836.437216627363,21636.2008710027,21636.2008710027,84.5535337309778,0,0
"271",9,2016,"Ciudad de México",9066398,380520666,6520819800,0,0,22489313900,0,3052595500,0,50906586775,9355181158,2812069710,873671894,210844683185,210844683185,207792087685,82728790185,9124.76930584781,1031.85202745346,23255.6174111262,23255.6174111262,96.3637261457086,0,0
"272",9,2017,"Ciudad de México",9102285,336210134,6783915500,0,0,23556554000,0,4040067000,0,54034313000,7127224740,3759562900,360575027,218651533100,218651533100,214611466100,88134345400,9682.66159541258,783.014895710253,24021.6092003272,24021.6092003272,39.6136823885431,0,0
"273",9,2018,"Ciudad de México",9138171,289786932,5649918700,0,0,25617262100,0,3857115900,0,58185652200,8425038370,5962323100,363598161,232997023500,232997023500,229139907600,95415156100,10441.3843973811,921.961120009682,25497.1179134205,25497.1179134205,39.7889425575424,0,0
"274",9,2019,"Ciudad de México",9174058,303650053,8886476800,0,0,24851232800,0,11601405908,0,58800054100,13050414766,3469451500,794633767,230640525639,230640525639,219039119731,96007215200,10465.0761091765,1422.53458240617,25140.5131337735,25140.5131337735,86.6174780015561,0,0
"275",10,1989,"Durango",1332904,0,1954263,0,15400957,5725879,0,15680467,0,1405442,28892263,15404713,0,219375244,219375244,203694777,39891254,29.9280773409038,21.6761769789872,164.584429186198,164.584429186198,0,0,0
"276",10,1990,"Durango",1349378,0,2410439,0,28600972,10682363,0,21609326,0,2674418,57661410,13618470,0,328123568,328123568,306514242,57986662,42.9728823205951,42.7318438569474,243.166531542681,243.166531542681,0,0,0
"277",10,1991,"Durango",1365852,0,3465124,0,21719057,11951708,0,71180964,0,3161086,92525489,5298719,0,443247598,443247598,372066634,45595694,33.3826022145884,67.741958133092,324.52095688259,324.52095688259,0,0,0
"278",10,1992,"Durango",1382326,0,6060218,0,23106116,30079918,0,107678741,0,7390381,70961832,3371900,0,583258189,583258189,475579448,70008533,50.6454577284953,51.3350917222131,421.939679207365,421.939679207365,0,0,0
"279",10,1993,"Durango",1398800,0,10111421,0,137979532,30635886,4819152,63315698,0,7422849,128538937,1825878,0,715773199,715773199,652457501,187975566,134.383447240492,91.8922912496426,511.705175150129,511.705175150129,0,3.44520446096654,0
"280",10,1994,"Durango",1415274,0,16257444,0,156586299,38274596,9690605,55796299,0,9544136,67868268,1796777,0,829342962,829342962,773546663,222459252,157.184581925479,47.9541544605497,585.994628601953,585.994628601953,0,6.84715821812596,0
"281",10,1995,"Durango",1431748,0,18683090,0,69973465,44934367,7429150,70083069,0,26211596,19158827,14365682,0,941802508,941802508,871719439,174168200,121.647245185605,13.3814239656699,657.799073579988,657.799073579988,0,5.18886703526039,0
"282",10,1996,"Durango",1435131,0,15544265,0,0,52518454,7305693,72215774,0,38388864,38762885,27113782,0,2356053523,2356053523,2283837749,133565365,93.0684132668028,27.0099976935903,1641.69927553652,1641.69927553652,0,5.0906105435671,0
"283",10,1997,"Durango",1438513,0,24968846,0,0,65473776,3558865,135801319,0,46381727,78836078,28395196,0,3072475060,3072475060,2936673741,165219545,114.854398257089,54.803868995275,2135.86881731343,2135.86881731343,0,2.47398876478697,0
"284",10,1998,"Durango",1441896,0,37227604,0,0,82954900,10784187,0,0,59216343,185613376,32772407,0,4511865628,4511865628,4511865628,212171254,147.147404528482,128.728685009182,3129.1200114294,3129.1200114294,0,7.47917117462008,0
"285",10,1999,"Durango",1445278,0,53410272,0,0,95048314,42276447,0,0,72863545,298245337,71776349,0,5856452348,5856452348,5856452348,293098480,202.797302664263,206.358456296989,4052.12862023777,4052.12862023777,0,29.2514291368166,0
"286",10,2000,"Durango",1448661,1536577,54477690,0,0,218996209,12983247,1.5e+08,0,130289201,546548305,90621387,0,7327162823,7327162823,7177162823,494384487,341.269963780346,377.278262478247,5057.8864365093,5057.8864365093,0,8.96223961299434,0
"287",10,2001,"Durango",1460752,1040190,55455255,0,0,200212458,7273118,280563259,0,138853210,530937901,10674107,0,8699044341,8699044341,8418481082,405195030,277.387968662716,363.468885204333,5955.18222189667,5955.18222189667,0,4.97902313329025,0
"288",10,2002,"Durango",1472843,1156216,74156840,0,0,228686823,12556547,143852225,0,154043682,386374358,6351043,0,9170605287,9170605287,9026753062,463238388,314.519869395448,262.332344995359,6226.46493007062,6226.46493007062,0,8.5253805055936,0
"289",10,2003,"Durango",1484935,1280583,123166992,0,0,299003188,8481527,744322781,0,177094109,835905114,25561338,0,10769063963,10769063963,10024741182,624825627,420.776415802712,562.92370642486,7252.21236148384,7252.21236148384,0,5.71171600103708,0
"290",10,2004,"Durango",1497026,1200050,53120294,0,0,264786883,32006034,827289486,0,175994314,645995116,33056138,243882,10936535891,10936535891,10109246405,526957629,352.002990596022,431.518968942423,7305.50831515284,7305.50831515284,0.162910998205776,21.3797449075701,0
"291",10,2005,"Durango",1509117,2519423,45656462,0,0,259276996,35663,149856867,0,183679502,715961569,55815507,255978,11705771134,11705771134,11555914267,544428467,360.759614397028,474.424162606345,7756.70218677545,7756.70218677545,0.16962104329883,0.0236316998615747,0
"292",10,2006,"Durango",1533880,3227601,90296113,0,0,378387770,30443,0,0,345524934,994063468,73371200,268137,13186062132,13186062132,13186062132,887580017,578.650231439226,648.071210264167,8596.5408845542,8596.5408845542,0.174809633087334,0.0198470545283855,0
"293",10,2007,"Durango",1558644,3104157,58332681,0,0,352524185,0,19999991,0,376128588,1356724596,84548331,330029,15045134979,15045134979,15025134988,871533785,559.161543623817,870.451877401126,9652.70772479155,9652.70772479155,0.211741103164032,0,0
"294",10,2008,"Durango",1583407,2979984,57080626,0,0,343709153,0,588250000,1e+07,398271981,2357769867,157279157,447115,17558079307,17558079307,16969829307,956340917,603.976688874055,1489.04853079467,11088.7973256402,11088.7973256402,0.282375283171036,0,6.31549563693984
"295",10,2009,"Durango",1608171,3141578,124529121,14517733,0,515319508,554280274,0,324717216,461316396,3676971335,109102201,784168,21901043008,21901043008,21901043008,1224784959,761.601197260739,2286.4305692616,13618.6033748899,13618.6033748899,0.487614812106424,344.665010126411,201.917094637324
"296",10,2010,"Durango",1632934,2951647,59169193,0,0,346389309,37620512,0,391665460,428244430,2671509569,238225687,1085358,20196348387,20196348387,20196348387,1072028619,656.504561115146,1636.01809319911,12368.1351401833,12368.1351401833,0.664667402356739,23.038599233037,239.853821403682
"297",10,2011,"Durango",1652906,4709134,62126569,0,0,508622843,77007032,6e+08,0,660978989,2629509015,75115449,2045607,22398797868,22398797868,21798797868,1306843850,790.634101394756,1590.84002054563,13551.1625391886,13551.1625391886,1.23758217345693,46.5888755924414,0
"298",10,2012,"Durango",1672877,3438330,110042669,0,0,571127842,0,0,0,842688305,1264106527,113086514,1148894,22899907087,22899907087,22899907087,1636945330,978.521032927107,755.648219803369,13688.9365368763,13688.9365368763,0.686777330311792,0,0
"299",10,2013,"Durango",1692849,3865564,321894970,0,0,557198420,1963122,1184163000,0,910178000,2144350275,53711260,1259052,26207301489,26207301489,25023138489,1842982650,1088.68697089935,1266.71089683723,15481.1808312496,15481.1808312496,0.743747374987373,1.15965570467301,0
"300",10,2014,"Durango",1712820,4725868,269485125,0,0,586777602,24850220,967641700,0,1050935910,2382116938,56468494,1323906,29713311561,29713311561,28745669861,1963667131,1146.45271015051,1390.75731133452,17347.5972729183,17347.5972729183,0.772939363155498,14.5083663198702,0
"301",10,2015,"Durango",1732792,5640292,237546904,0,0,646686235,74928565,1802294324,0,1230443157,2883605320,44204916,1385000,33969290889,33969290889,32166996565,2158881212,1245.89749490995,1664.13817699989,19603.7902350657,19603.7902350657,0.799288085355888,43.2415229294687,0
"302",10,2016,"Durango",1752764,6747804,351580919,0,0,738429592,57918462,85985670,0,1401486789,2402190185,34858854,1257576,32524227732,32524227732,32438242062,2526356154,1441.35556983142,1370.51547441641,18555.9651681573,18555.9651681573,0.717481646131481,33.0440732465979,0
"303",10,2017,"Durango",1772735,9267958,181208679,0,0,1330215081,0,5599184527,0,1939964120,1577572025,84583305,1593431,38849810448,38849810448,33250625921,3535971185,1994.64171745918,889.908545270444,21915.1821608983,21915.1821608983,0.898854594736382,0,0
"304",10,2018,"Durango",1792707,12216396,163471538,0,0,781361301,0,2192678018,0,1638704211,2590834468,118226845,2227551,37084642083,37084642083,34891964065,2701763895,1507.08615239412,1445.20798323429,20686.3933052083,20686.3933052083,1.24256278354466,0,0
"305",10,2019,"Durango",1812678,13455064,269011324,0,0,900754319,0,3318174349,0,1907794847,1627614426,122437033,2780846,36761816358,36761816358,33443642009,3199997523,1765.34250594976,897.905985508733,20280.3897647569,20280.3897647569,1.53410920196527,0,0
"306",11,1989,"Guanajuato",3897798,0,5580724,0,45813254,21781812,0,0,0,6639291,142992946,25459481,0,475361275,475361275,475361275,105274562,27.0087269786685,36.6855711866033,121.956364850103,121.956364850103,0,0,0
"307",11,1990,"Guanajuato",3982593,0,56833248,0,41222609,38896411,0,0,0,8107415,261266760,38634894,0,718237959,718237959,718237959,183694577,46.1243659595645,65.602174261844,180.344303070889,180.344303070889,0,0,0
"308",11,1991,"Guanajuato",4067388,0,46958947,0,20615373,60469738,0,0,0,9723645,251869525,68410676,0,1039078947,1039078947,1039078947,206178379,50.6906100426121,61.9241451762163,255.465902687425,255.465902687425,0,0,0
"309",11,1992,"Guanajuato",4152183,0,83275258,0,26603162,93669519,0,16468520,0,18528116,389472556,50567429,0,1349693005,1349693005,1333224485,272643484,65.6626849057472,93.7994678943582,325.056242704139,325.056242704139,0,0,0
"310",11,1993,"Guanajuato",4236978,0,72029276,0,19568077,95312571,0,0,0,12163629,394883000,74115285,0,1520963100,1520963100,1520963100,273188838,64.4772849894429,93.1992094365371,358.973565593213,358.973565593213,0,0,0
"311",11,1994,"Guanajuato",4321773,0,125143119,0,46436224,114451934,0,0,0,12947760,508614059,74059416,0,2887935708,2887935708,2887935708,373038453,86.3160681970108,117.686435405099,668.229383634911,668.229383634911,0,0,0
"312",11,1995,"Guanajuato",4406568,0,111720788,0,0,111154307,0,0,0,16712110,478655315,208185482,0,3676475442,3676475442,3676475442,447772687,101.614836534918,108.623154119033,834.317192427304,834.317192427304,0,0,0
"313",11,1996,"Guanajuato",4457861,0,34812048,0,0,141825138,0,0,0,23924973,216466439,211569844,0,4848172381,4848172381,4848172381,412132003,92.4506176841315,48.5583644263471,1087.55575398156,1087.55575398156,0,0,0
"314",11,1997,"Guanajuato",4509154,7688877,323161489,5715155,0,189307412,0,0,0,32633742,416184789,215031292,0,6901825110,6901825110,6901825110,765849090,169.843187879589,92.297754523354,1530.62528137207,1530.62528137207,0,0,0
"315",11,1998,"Guanajuato",4560446,0,44533474,4165094,0,306949632,0,0,0,66941097,569670941,387450297,0,9722187873,9722187873,9722187873,810039594,177.622889077077,124.915620314329,2131.85023416569,2131.85023416569,0,0,0
"316",11,1999,"Guanajuato",4611739,0,57071002,7086715,0,288628935,0,1133698,0,58455122,355448734,534571673,0,12367729526,12367729526,12366595828,945813447,205.08824263472,77.0747724448413,2681.79303425454,2681.79303425454,0,0,0
"317",11,2000,"Guanajuato",4663032,0,55354423,87569,0,352539814,0,0,0,91023556,442133968,378243711,0,15484145839,15484145839,15484145839,877249073,188.128469416466,94.8168419174477,3320.61753790238,3320.61753790238,0,0,0
